"","MouseID","DYRK1A_N","ITSN1_N","BDNF_N","NR1_N","NR2A_N","pAKT_N","pBRAF_N","pCAMKII_N","pCREB_N","pELK_N","pERK_N","pJNK_N","PKCA_N","pMEK_N","pNR1_N","pNR2A_N","pNR2B_N","pPKCAB_N","pRSK_N","AKT_N","BRAF_N","CAMKII_N","CREB_N","ELK_N","ERK_N","GSK3B_N","JNK_N","MEK_N","TRKA_N","RSK_N","APP_N","Bcatenin_N","SOD1_N","MTOR_N","P38_N","pMTOR_N","DSCR1_N","AMPKA_N","NR2B_N","pNUMB_N","RAPTOR_N","TIAM1_N","pP70S6_N","NUMB_N","P70S6_N","pGSK3B_N","pPKCG_N","CDK5_N","S6_N","ADARB1_N","AcetylH3K9_N","RRP1_N","BAX_N","ARC_N","ERBB4_N","nNOS_N","Tau_N","GFAP_N","GluR3_N","GluR4_N","IL1B_N","P3525_N","pCASP9_N","PSD95_N","SNCA_N","Ubiquitin_N","pGSK3B_Tyr216_N","SHH_N","BAD_N","BCL2_N","pS6_N","pCFOS_N","SYP_N","H3AcK18_N","EGR1_N","H3MeK4_N","CaNA_N","Genotype","Treatment","Behavior","class"
"813","3605_3",0.134064683413832,0.174442526839203,0.576917166299774,0.508183415100047,0.520427029432332,0.392229208428335,0.508458122350703,0.640202863533977,0.685350900538185,0.167456382080994,0.0699981114577703,0.60964686150543,0.530235538385698,0.597294366642518,0.472562103627157,0.512909441627875,0.673046078656163,0.284352837066173,0.62965008146937,0.642268776126075,0.0813173512605004,0.491025634953427,0.338419185881279,0.333648220345074,0.346099039454252,0.489300738741302,0.550150845913497,0.487581401965402,0.748164865456681,0.251446005899841,0.667945618522819,0.648379156176642,0.285170483373973,0.540431150617513,0.326677329038364,0.773607602149539,0.639490117358107,0.287868462182778,0.573077805473721,0.363457333854329,0.446155596861978,0.449436102131042,0.265513757685024,0.353367680205127,0.679882840897242,0.356388474724483,0.355844004588353,0.156414174036424,0.321545750972552,0.609270095833764,0.0575970176933908,0.301528914860658,0.797541727308058,0.843396695300714,0.658818233567063,0.537788277292273,0.185453957596342,0.248263578229258,0.713632093864019,0.178733914643274,0.543702901124044,0.196500954164848,0.608585917858697,0.852592480884799,0.389441617541148,0.604892305507564,0.65561678978426,0.434301265386631,0.421584602928226,0.491835444512269,0.843396695300714,0.203465884964983,0.36796767022567,0.115694932315896,0.361592756772165,0.205937450632285,0.271687079076845,"Ts65Dn","Memantine","S/C","t-SC-m"
"378","3497_3",0.207331417436936,0.278854273341336,0.748952428487348,0.722162058988154,0.798103537105367,0.291057191101552,0.424152205830489,0.176606365558839,0.536946383765043,0.276490261131191,0.260137467492624,0.682756755310467,0.506949790284822,0.488483024536903,0.754528997300448,0.542303179997449,0.823197722006269,0.481732388476363,0.543688756479946,0.850804696082798,0.194280917573255,0.514006265389447,0.290943590487661,0.76413920057436,0.755731647909444,0.61926495123058,0.598651340617267,0.530040405976649,0.798724558873807,0.237998586700928,0.517160854011432,0.770295987883999,0.070857854771615,0.55449737264635,0.148955449777723,0.767672323591153,0.613717593934294,0.654125326201033,0.608369950618191,0.770734122881844,0.548952828237509,0.619875438957417,0.062331149711248,0.667522615753956,0.545835090669519,0.433731901572362,0.0162336382574011,0.15940344331748,0.520987934257977,0.423251810447662,0.0243234921308699,0.347338803045536,0.710993456188423,0.546953107470584,0.376904213283521,0.424768343100466,0.225008475323086,0.360633912646186,0.666983419661041,0.156392679969789,0.222508574447182,0.241752929813364,0.442311811768707,0.450342727593589,0.23811642847393,0.135789589108092,0.241983064904821,0.202091614928933,0.155921129709624,0.19619343054356,0.546953107470584,0.260484059075619,0.385198571088558,0.052791018521019,0.183567829516767,0.0868185590923529,0.612365232249218,"Control","Saline","C/S","c-CS-s"
"398","50810A_8",0.0607654661885704,0.126039866684632,0.495954550651531,0.417937126582426,0.287614218567035,0.28421188361272,0.345368854430748,0.212498702112906,0.433169790396217,0.0946414041219952,0.111094066150512,0.554830181025968,0.46872099611988,0.493341986820961,0.373002142416991,0.46934661378379,0.552592435228858,0.61431994208503,0.650774242292555,0.497272629542613,0.042831262141521,0.242408326403329,0.164929411606051,0.347441196823985,0.412480354753333,0.443994797329406,0.523303416233722,0.466854384311734,0.614526253372561,0.142730831540918,0.250518872326971,0.40121319380507,0.0311411958839283,0.39453333133924,0.132606831900297,0.555082795315226,0.390222271536262,0.215163469865137,0.367538198207923,0.404107922742651,0.149765478450587,0.231082220143486,0.0661021919497436,0.563874593191486,0.632277137186491,0.646974089739488,0.491627120937493,0.299094385665914,0.511789628852409,0.245469128154139,0.0286088955963979,0.348934710657365,0.784655768068064,0.594281864458414,0.588313050808633,0.754758044615835,0.122386944504566,0.29316981137521,0.835725359568845,0.219570871318218,0.4478493996149,0.423867434512634,0.773281074016471,0.740364901459868,0.273309148141168,0.352213295673116,0.624263949050349,0.340787161504226,0.272382025403986,0.252941303908809,0.594281864458414,0.334119635572429,0.462762358354548,0.124881892619168,0.218428230139528,0.260405071039159,1,"Control","Saline","C/S","c-CS-s"
"943","50810E_13",0.122519989979101,0.18185821985884,0.428489164769834,0.305189640546576,0.235000628581397,0.306061237030193,0.486241794278616,0.142131044680226,0.538567555149149,0.147261431245051,0.114143138596953,0.575724504177134,0.383252365896973,0.488551053448712,0.247644384140395,0.188814165420074,0.472193355225121,0.560793394244617,0.633677548942904,0.462304277046776,0.109420540677809,0.346218220556702,0.272323626722081,0.199550763213233,0.29809819056799,0.512292355189074,0.580354916403743,0.370371165915893,0.640539423029172,0.326362604373973,0.511716165337208,0.273097695756199,0.0534566241267056,0.364141138355289,0.0725277376468111,0.473284313410136,0.551981208723238,0.123002074397396,0.389030959653571,0.283146849674326,0.190887284304485,0.215591424875234,0.164676583492593,0.300869056020138,0.310669059356293,0.424517687910698,0.519942054255528,0.213082649252287,0.56107615326945,0.281619050124067,0.139475672560066,0.342491031416224,0.592174154691351,0.343836447712056,0.385289663132617,0.376379564343231,0.162413849877247,0.379035081703779,0.315935093581153,0.062790459800583,0.34196832993981,0.357440766156457,0.279710880898075,0.544890571241675,0.5028086027549,0.489359551249721,0.663412216655151,0.388549620647424,0.514080084723834,0.49498381173222,0.343836447712056,0.42188543920483,0.322097947166939,0.272714332795767,0.333428706771568,0.512580401561571,0.664271948041168,"Ts65Dn","Saline","C/S","t-CS-s"
"154","294_4",0.0742174093259505,0.101903537568063,0.482624589480448,0.483587061134798,0.359372636397424,0.359386852251629,0.482169231721349,0.636329921698051,0.483062710742147,0.144601588068163,0.0717516430275701,0.640891191241908,0.353237710530045,0.520606380386572,0.461826635642688,0.549101205597941,0.641016392499252,0.24244801124633,0.559784462926865,0.529321219438117,0.0717179256183162,0.400832285215542,0.299609551453062,0.252365341228204,0.2956058967403,0.44385996364904,0.582732956586651,0.428204682184235,0.593707375922809,0.292029709926571,0.332433093066526,0.45614498613813,0.196769125291717,0.591143655595414,0.411860646551125,0.697717565999521,0.510171937055359,0.257901594247991,0.483242295952634,0.317044929698557,0.323853369411693,0.325802684346599,0.308936255082802,0.292739442396813,0.610044990955451,0.229788594829496,0.361176924283198,0.151304486599582,0.185423039729722,0.242587530591577,0.0151698276916607,0.306010158415424,0.624621543254134,0.739323958091069,0.522644171445643,0.580049181304322,0.111980387655618,0.180393277943932,0.683890028970904,0.147489991385509,0.520786446847841,0.197693249195624,0.486562416439844,0.765535811009111,0.383222970984867,0.622654774384845,0.507363896367584,0.507961597983973,0.297850428688988,0.186203780290056,0.739323958091069,0.224264334259896,0.441535211113142,0.114977160515681,0.352733239113704,0.278718601869122,0.286526747151229,"Control","Memantine","S/C","c-SC-m"
"919","50810C_4",0.159813822829869,0.275119710290013,0.675603650600641,0.505388708404635,0.384626250842162,0.307898658309274,0.402097455954212,0.175373758497312,0.595600201286796,0.205273168173362,0.150920298904927,0.663068675852531,0.568024845664303,0.524979857726499,0.349643558945969,0.397677267624461,0.597300817201909,0.700971086183999,0.60630926278151,0.618524107102229,0.126994380152055,0.346157856494299,0.24265159813054,0.539623341258173,0.6568753177565,0.548631252888751,0.577546345099232,0.620637716267148,0.845769743803365,0.273237496942095,0.713848485812599,0.552810213839971,0.0813621194148817,0.473008483704617,0.121877649017542,0.577172170708141,0.584550499191328,0.351837315338445,0.436990435501724,0.446136533156759,0.246478069567113,0.422283327393312,0.0698499478186835,0.733265669518503,0.63512053821431,0.505589393837619,0.587556347842076,0.306072795680017,0.569110935030991,0.67406215159525,0.041407413620989,0.307184816976842,0.697950088441806,0.554512538258307,0.656512982691112,0.365488511577985,0.26984462337392,0.225995099354335,0.413157429692439,0.125010553385584,0.343153660849929,0.467188134787147,0.468892604329649,0.671142504244004,0.345158297582479,0.453217673764292,0.593287582334589,0.230052975583965,0.193380245826627,0.0759993562359697,0.554512538258307,0.138838291740853,0.591924978927469,0.0348255565120603,0.134537926312753,0.0771551065300076,0.850567828242035,"Ts65Dn","Saline","C/S","t-CS-s"
"254","3503_14",0.0304239495916948,0.0253228534048575,0.527981259948385,0.128202955479024,0.0976937278728519,0.277390669565788,0.419699179838595,0.272155607173819,0.292607290577156,0.14164937809923,0.0497143345607563,0.538312452714664,0.33117604357839,0.446968321282334,0.124711849510415,0.360745912347958,0.340905166275179,0.185754058856591,0.424254348240905,0.380602287975206,0.0445689603066677,0.386465504417675,0.280193960736072,0.135472965825227,0,0.247523398160182,0.412702598018954,0.20054324811281,0.23637344297442,0.128954402135725,0.215723282457604,0.0407433772293585,0.109155998314441,0.627217412551262,0.565617554692261,0.677140913111489,0.728482006457752,0.425042446951712,0.545850835461213,0.461093777507013,0.73343740147486,0.626999262527033,0.395460691324188,0.160610807779892,0.322089052486604,0.316788773516717,0.278167300085394,0.102882777563908,0.0777342080624913,0.207156481242968,0.0906825605890103,0.454436919682943,0.616369470564162,0.858178035738462,0.535683992816862,0.457757983685774,0.226004779110521,0.269388985643897,0.47815812819601,0.10563720527169,0.399182269179057,0.414053950419112,0.341363004451069,0.452470531029617,0.789145863678487,0.508883168521518,0.248059778866823,0.398877016167767,0.67444395015325,0.670319987726327,0.858178035738462,0.733384321653253,0.402514901481489,0.394678200873116,0.221560749522065,0.642542865830387,0.122385648843038,"Control","Memantine","S/C","c-SC-m"
"11","309_11",0.0932859275091881,0.113655028027319,0.556604730198174,0.305644693352385,0.285176337748244,0.349377939653687,0.51281618464402,0.0621741421010978,0.374652121658782,0.156507493110164,0.0913011937748394,0.53970348032306,0.665534826258534,0.534461076977189,0.292398077242936,0.148601486753679,0.411328558130931,0.47654679910502,0.745720877293614,0.432220329543021,0.101603946651399,0.401034350652853,0.401089528692781,0.171025522599255,0.255767875641679,0.46457879257688,0.644979249699467,0.430709249917047,0.543755050072567,0.314952773768083,0.461424742596111,0.323274520371588,0.0783483965974692,0.477273921780997,0.176130201681672,0.549416783948526,0.514256670180949,0.247451397596359,0.430922498222037,0.349702977574055,0.387850566589353,0.34866095412292,0.382904156037236,0.133484160252684,0.238036834710684,0.478459379805572,0.46857229749419,0.184238615719709,0.209719386945516,0.1839631573992,0.0652963460363296,0.343998376843854,0.660343085621502,0.296223998529994,0.257675119545124,0.312129690721867,0.0587654033846907,0.263535823564208,0.565338048660805,0.132487518065964,0.240043405667423,0.182780259466363,0.273237850557511,0.392068903445928,0.163483679036655,0.165459831658072,0.422631843740213,0.172417405267775,0.411605673327208,0.477055776415838,0.296223998529994,0.267869756313631,0.25310865817398,0.180280924272371,0.309867148582556,0.292415933883589,0.665496753300639,"Control","Memantine","C/S","c-CS-m"
"76","3415_1",0.212756675241001,0.247459806641284,0.760986279914734,0.655429851292972,0.508588911515187,0.302509087340547,0.44501026213028,0.389551919275295,0.653814001198539,0.217712578640959,0.24003038896384,0.609879944203542,0.76136032300414,0.494724896546987,0.612530478523583,0.722969742577271,0.670287614665426,0.667254628930746,0.596226147777899,0.723600617411953,0.185411261135008,0.348956072214803,0.262199826523537,0.58781431246715,0.54952327725904,0.581835392056036,0.585877445717598,0.589929440227074,0.812404222246278,0.29222475741648,0.518707780570344,0.566975115250926,0.0747305409872879,0.602434622757975,0.245499573683335,0.641535150111967,0.497579830522844,0.433019420102734,0.550328808328357,0.394697252860213,0.383102680117652,0.391290711647198,0.121172284718658,0.624884209811333,0.536789422849711,0.416240307967207,0.454008741783888,0.22006921964758,0.593344912634261,0.81084861935317,0.0583643507636169,0.326498462555292,0.733336945955214,0.707662352820602,0.5614186692762,0.690999480945443,0.225347924543899,0.329639068337743,0.82446018590881,0.172294386792605,0.401564171910677,0.595116089791983,0.481451659603736,0.736037210753438,0.428042884680971,0.338837124414439,0.654298978457024,0.414402523132693,0.261975520583486,0.178432352307596,0.707662352820602,0.256815688894362,0.455694078292143,0.113632680439128,0.161970826983808,0.133699251943686,0.674330558460494,"Control","Memantine","C/S","c-CS-m"
"497","3488_2",0.0707137337484439,0.112724600999849,0.541259498307257,0.556719378758621,0.364619157857085,0.256620552707172,0.371518413853609,0.360697010352131,0.821054843931391,0.175889543211819,0.0587166697837569,0.527676342402755,0.251781797234733,0.474846525471313,0.529608298768461,0.594967175824538,0.651583443158814,0.242763400172507,0.536880911168342,0.666404141293594,0.054980096939418,0.365364070761415,0.145623168179751,0.514053054836208,0.380031450355581,0.381265986874624,0.519060878400123,0.392835875384641,0.5873588694908,0.174172528382573,0.348008778893976,0.61509609054697,0.710435907426334,0.579754424035678,0.36448897119035,0.734486981923138,0.469777250870843,0.325698299053828,0.50427047580175,0.215616126339974,0.282810184789153,0.309586252726424,0.228323866467078,0.347313076919614,0.501648796201887,0.24121323487257,0.196682095678774,0.140083054008452,0.308371246648783,0.303976069411684,0.0559866388887663,0.316783206518489,0.647937259941735,0.732181059493289,0.447883325990824,0.541802251580036,0.144811681442229,0.21599794344544,0.705088313612045,0.126561287941916,0.363737542644619,0.359065558871431,0.275247442502474,0.652367365512965,0.529363195332641,0.401237715879747,0.292146020796701,0.472711882364957,0.211989666603816,0.193813393607305,0.732181059493289,0.291340443342057,0.342585224814165,0.117119986980756,0.257048417479141,0.194204848533832,0.218820426649077,"Control","Saline","S/C","c-SC-s"
"277","364_7",0.0681609683917077,0.0815476837048254,0.491101017772843,0.430124498052106,0.275493767633958,0.441673066259491,0.493848857638045,0.533913252412147,0.595301295357252,0.154736968491825,0.0455592033995065,0.625590997866406,0.353480769265343,0.599046906271198,0.346923949464371,0.438887094735787,0.524700043383122,0.25144577112742,0.70341535413062,0.556448075003468,0.0778672715620665,0.456073246186769,0.415554688765156,0.246459701355521,0.296762406672984,0.423969458183551,0.603820365935818,0.441745140258828,0.633848551420077,0.490656634057745,0.206440476464179,0.392061783849664,0.245912471622893,0.490141965761068,0.26126327222661,0.622667652044341,0.556216643100709,0.251435139529212,0.448450278324053,0.278012279052109,0.236746038181201,0.228839630569341,0.360518228841317,0.270483921785804,0.465604826352827,0.331480823048703,0.424629618094254,0.137398431623773,0.266178639216053,0.18251673891325,0.0363165346547107,0.300489435778487,0.61032588548564,0.65735484965281,0.541976848173547,0.562000597872342,0.19061444926612,0.144715431838812,0.462284538351743,0.0680010664899961,0.443349977613846,0.295325333473349,0.405348355799944,0.761927917836904,0.420434788130266,0.534082404547705,0.442668737253305,0.199728828466443,0.208088921824428,0.379406197832709,0.65735484965281,0.150587632117524,0.4268064031909,0.109115622710383,0.480933856835987,0.354094177983387,0.266543361183463,"Control","Memantine","S/C","c-SC-m"
"618","3429_3",0.313464577715021,0.350422004187988,0.467483426689689,0.294480349777267,0.303251993675851,0.23516950608566,0.340247292379557,0.130828961196202,0.413612717504093,0.275175772624291,0.353984982040297,0.477938210405079,0.159747463251624,0.372478527340268,0.316157973898238,0.399681520629323,0.538473714969218,0.312286941297965,0.389222784915006,0.545065614133153,0.286201527981375,0.226762003219545,0.128802289555598,0.294328521853611,0.42807433058183,0.477401305745969,0.514465819284576,0.387743658370043,0.477412190963359,0.0971033933145454,0.529253538614588,0.29371242846399,0.0431480752926283,0.376173460826043,0.104693591479494,0.538452020210028,0.569400818983128,0.252376473681583,0.360881280681506,0.409964268410934,0.146227432639013,0.311321277987874,0.0271778404290209,0.404430275913039,0.715625991791919,0.329715904155284,0.0487729546180055,0.180264458213526,0.629873560583794,0.311591080560509,0.0417743389549518,0.311693767260979,0.702568840128077,0.556166174331302,0.404705949613813,0.616545169888972,0.276631985000878,0.213794235561265,0.619058061320605,0.14559993143513,0.500487875199529,0.154586512505676,0.411196407629476,0.540081631156034,0.19756642328218,0.292754407196834,0.434695624212154,0.303454474393292,0.146479791040011,0.179210549024485,0.556166174331302,0.231655367253827,0.139359361684573,0.0638280840847465,0.157840241977874,0.129967933395001,0.683014966766136,"Ts65Dn","Memantine","C/S","t-CS-m"
"83","3415_8",0.143551082512275,0.163035471434096,0.483709396731764,0.406680791075806,0.35768114133612,0.297108818917243,0.345787820293855,0.36410066800539,0.264067370488055,0.151589155541551,0.15701069697514,0.520619540124526,0.482560246424659,0.432897618190195,0.390038708447135,0.440465771329139,0.50701783610657,0.61404302807571,0.720975960284289,0.48313628968796,0.120084502843807,0.201674020582707,0.17898978225641,0.244133197832795,0.307117717516815,0.487538437012243,0.511321154145266,0.30859555076475,0.544356446631736,0.127843275212731,0.333396040582347,0.348217684814715,0.042324898689097,0.515967882539876,0.192894912597219,0.521122622798354,0.480721033884165,0.275913098786023,0.466994895540943,0.352772915703325,0.323044813131577,0.283316770708755,0.240055511594961,0.35360315580001,0.34657553002093,0.387627870656608,0.508966678365665,0.161596541047029,0.402739129246611,0.44852053349798,0.0425584562299443,0.314586053240875,0.631819121709107,0.637562673967905,0.561272227761228,0.556213956313084,0.146289817430321,0.304405861337352,0.608713715837802,0.104909076034765,0.413660472238826,0.476986206088189,0.404590322686225,0.659042996847359,0.367568116947329,0.340588581898084,0.592200521479453,0.395514498834517,0.288180439258388,0.142271491278403,0.637562673967905,0.301210487237152,0.308030875262574,0.105862793744728,0.217131739257728,0.218563558004984,0.582658315162686,"Control","Memantine","C/S","c-CS-m"
"883","3483_13",0.124199394600651,0.152442392635023,0.336615391898921,0.19084314595849,0.114032096095352,0.24178158174312,0.321298074399173,0.0891493653039814,0.330188620037776,0.1334953401247,0.0945112081813107,0.392200755582852,0.281996494127512,0.371928024583752,0.171209902995658,0.123165963860694,0.3397382192745,0.458014949693448,0.545099342852985,0.439433837412313,0.0949511250378857,0.245100813261682,0.30519324650892,0.201527922484518,0.103184695782143,0.388096565158172,0.450998365486609,0.205194543446363,0.408664388304163,0.1767428678356,0.359947202506066,0.139386867470926,0.0370692858291458,0.317538431666201,0.158933180842725,0.173246162598421,0.0742308197264523,0.208262461946216,0.137808351132863,0.267712241279459,0.196191910704265,0.30335937538083,0.306090668939105,0.230757003377061,0.282037222010483,0.291568241371541,0.535095772460781,0.074663481565526,0.500333849652917,0.00488665348353905,0.222694526239297,0.332868763819287,0.421351052619704,0.238751813803138,0.246743609825011,0.366423791120571,0.181324928174497,0.241846585911127,0.388071578724931,0.0413722170708757,0.2789651777119,0.312251266909747,0.148834125323148,0.260359056321542,0.278615660799706,0.239279758665461,0.22446115495003,0.30486602334221,0.379019096546686,0.285146209978615,0.238751813803138,0.242914098607668,0.141356097544734,0.248466649929028,0.345216342485354,0.335490822980876,0.34226787939215,"Ts65Dn","Saline","C/S","t-CS-s"
"508","3488_13",0.0420684903140428,0.0468546406423454,0.390968174417229,0.276488270411669,0.116001094085878,0.34237124141203,0.477680094387941,0.141045947647294,0.336509033711713,0.204101869650015,0.0406630443928389,0.431366849348684,0.243992164504661,0.442098979678741,0.263156123945294,0.306300019402449,0.406504308454068,0.108309359725959,0.509331231625029,0.609873948903581,0.0558092779540777,0.359061227359847,0.22268316670356,0.209458450005416,0.0907984224752968,0.2508170923052,0.473551748485552,0.279820148337868,0.350671616058295,0.28969150171578,0.239400546402545,0.18223952837376,0.381817738006035,0.650728389601155,0.483208570706237,0.586885458719415,0.595632319033105,0.283135285920513,0.544697029120508,0.244712233063133,0.392107699401203,0.310088632713028,0.274498008980335,0.109276659762773,0.310448736968152,0.260345721563517,0.141390725727244,0.065231563044254,0.167441131599588,0.158912342624653,0.031135633126731,0.318921870942298,0.420413840250607,0.591334421038673,0.540917189037882,0.353614503515963,0.146043781252094,0.201122948558906,0.460607697242094,0.0688589907961386,0.573350838734684,0.291469625802071,0.277984052126988,0.560088969903852,0.540815328586577,0.311056287645827,0.252922625798632,0.672917517714958,0.47236891829857,0.401344959438343,0.591334421038673,0.222052286480698,0.227596414651356,0.208259934530045,0.448278753213357,0.318622695374865,0.206191469290724,"Control","Saline","S/C","c-SC-s"
"987","3426_12",0.0929036553137479,0.150231140356879,0.487874660428821,0.301623242416448,0.180138559770405,0.389505785710952,0.53266426161786,0.281930720720934,0.588951393808704,0.13923228307255,0.0840711770810145,0.677923405576167,0.42007925911108,0.596170835214346,0.262735375932523,0.33485762352532,0.385236499747053,0.339380516237537,0.787011266322285,0.506405850400228,0.100915464748411,0.41659486540976,0.451902185645806,0.223717978244433,0.245928289646864,0.434527377405631,0.673673975145988,0.623483614456543,0.58629828823938,0.368224122567723,0.427928481479631,0.305462308093607,0.218182624844464,0.483508777281462,0.306117311235544,0.543632994794955,0.572072352761543,0.241720375136278,0.459511643044735,0.390438856863925,0.548593489644953,0.371067921189894,0.346470063365026,0.394982316215906,0.512406175255788,0.569323512212222,0.69510773840054,0.238300881766909,0.597000221087531,0.257043394309617,0.147893564318489,0.35553439872897,0.713183947824894,0.595493523919052,0.541559140483255,0.596878374716397,0.390649628653098,0.347921482631657,0.370888427291265,0.0973424347611073,0.424175067872182,0.500025833990031,0.485195399826072,0.650454698597918,0.343915244816464,0.465741083242761,0.723986300239226,0.3446857981952,0.434602474372679,0.218553215874598,0.595493523919052,0.146495691748203,0.330567750998964,0.23495337738543,0.23801405435684,0.334304881254714,0.604952969589599,"Ts65Dn","Saline","S/C","t-SC-s"
"300","365_15",0.0607448069074261,0.0821776504971388,0.585241601727293,0.297398994036065,0.170088469560697,0.478572798824388,0.59776420879618,0.372908941461088,0.536645234192866,0.158588930466066,0.0567921059259596,0.66811629634518,0.457418897643079,0.772845543469035,0.318639901826,0.349676110654077,0.434940561964233,0.258479258953699,0.670850453962446,0.582895176071309,0.103669322494341,0.497652579229165,0.48334159803696,0.196246504678625,0.227400295874174,0.395770955411087,0.772963613022687,0.60919692128705,0.569139915024265,0.54564301916745,0.207595932892298,0.199685008673839,0.285877447563102,0.51925186250351,0.338548535632768,0.645302169322788,0.685678461273211,0.19534630946518,0.45689084697086,0.339001466771315,0.300051741575234,0.211722827477439,0.197377320351939,0.247386943538965,0.391108251675981,0.352538799798377,0.382379681768668,0.175024850655437,0.242620011071159,0.154480073097418,0.0403719363001266,0.333953506370234,0.742600904240284,0.693246098311499,0.611344108642458,0.430725893170411,0.181726548782699,0.160532190744463,0.395630109934486,0.0424199957339883,0.706563341653231,0.345950478579268,0.55705459307167,0.701424743733693,0.581707679738727,0.512926478019441,0.582889606719369,0.392434320932466,0.505326611833469,0.15141291581021,0.693246098311499,0.616046455463772,0.540876310436632,0.194598330490731,0.907877202859429,0.270802231282588,0.488584501526049,"Control","Memantine","S/C","c-SC-m"
"1023","3517_3",0.106431068259362,0.160727666044139,0.669009352011703,0.568462036094732,0.507811258066327,0.383639118776394,0.495542257045635,0.908011842943622,0.644056942202525,0.169454149551735,0.0624572527362447,0.643958330506557,0.671966300753424,0.60664490966202,0.575331651818507,0.422546033478658,0.6436935224767,0.449562637799282,0.703727955338076,0.653702910283588,0.073052296282143,0.539064959414283,0.396230453079142,0.4664240921412,0.425250226343776,0.476829262549826,0.616562869744067,0.608888822704362,0.728317382779727,0.322896125653609,0.739450337706075,0.752873626095155,0.251409028567853,0.684088564768676,0.35643872872509,0.68937319862281,0.661169692007437,0.525983600255421,0.585420253613396,0.577996894767588,0.54521417187607,0.705797121075381,0.622898462384115,0.349432513384416,0.352415384098899,0.482901742121769,0.416098917472419,0.129521648828029,0.490393337914991,0.417915864559713,0.246720117749559,0.352850557510182,0.6390152547994,0.531489565781204,0.414911179109818,0.460724917419892,0.245102148485765,0.269158158130712,0.488116740715452,0.131150206825256,0.163600702997254,0.356389628097993,0.301837770328798,0.456007104225921,0.269066928114101,0.524077600093954,0.255860487933255,0.289436218630285,0.338678642193703,0.254714978208822,0.531489565781204,0.361078773196454,0.316012263398358,0.324878549723998,0.615321867678504,0.337386652159567,0.316022706284664,"Ts65Dn","Saline","S/C","t-SC-s"
"672","3522_12",0.160949238094387,0.184151340674563,0.542305664635951,0.355793123143773,0.296719104439756,0.352708836979758,0.618435436231349,0.772959746320659,0.514675454508233,0.18811017816183,0.135389013810733,0.584370176664644,0.690566078588559,0.570624553044603,0.297543655958439,0.297254334333904,0.479986449956494,0.713261344724897,0.801630999592593,0.469834557787214,0.18103983658275,0.52418503988384,0.456287494224205,0.221432370877739,0.205623429891538,0.474571027902892,0.748486681567496,0.439442014429173,0.629945591141422,0.409187822535215,0.611057314609446,0.349836290932586,0.0610193519428257,0.374380889880657,0.104582593924385,0.467551110466654,0.56638163962108,0.208051098760173,0.433623656553074,0.378820161642518,0.323701216491719,0.33181275528096,0.456964799685135,0.230585795094878,0.226127033486956,0.638512964958347,0.521520063252811,0.163576700293535,0.614265779158851,0.237800962556244,0.181009208323812,0.362743876548494,0.573332019394164,0.498587348182843,0.388447143522557,0.267144759576873,0.159521342464802,0.367746893208489,0.350374263190054,0.0618662060799206,0.218390542751335,0.204994244980937,0.122194462235688,0.439457153408747,0.21811294241151,0.351146214833089,0.388215168559667,0.325945412851748,0.428556025712951,0.344037818007095,0.498587348182843,0.367669244099764,0.346349623548549,0.278706488635011,0.309233074925205,0.406720991547259,0.59364777607595,"Ts65Dn","Memantine","C/S","t-CS-m"
"728","3411_8",0.0629502446371366,0.120654997763928,0.502352785827396,0.414786445680109,0.347959051211895,0.378774202260653,0.512393361424087,0.322082760081842,0.670187505454016,0.175362470575172,0.0498603806755887,0.654186990789999,0.442689511387213,0.593083501134617,0.349616081246028,0.54081704622217,0.533412361080261,0.233260087287021,0.598051855942287,0.635656318463605,0.0436861558630464,0.39674786463971,0.339596569248544,0.300233529257845,0.342692588264991,0.39971408151525,0.586790063743599,0.533785354427946,0.604170850772894,0.262346262358794,0.546705294170877,0.51235734805273,0.713905918972904,0.548021796180793,0.302182392262831,0.722320542904852,0.624330784123774,0.285594321864602,0.465668364460772,0.334050367155278,0.500923946369129,0.447866653219765,0.206383711783563,0.214018717248006,0.463901920857678,0.34692305088451,0.261916310997609,0.17546260669722,0.243201779392264,0.450642430041501,0.0639217208743289,0.342545266022955,0.681981788322113,0.658767135323855,0.580530310208686,0.479791803037273,0.0939170272414322,0.228027945312639,0.647063895340448,0.1805986830727,0.440033271512833,0.270837550568041,0.640622788694781,0.669250946620581,0.387589853105402,0.442547015380824,0.359378413103683,0.160136724392386,0.431023140184209,0.354452102735606,0.658767135323855,0.329100524332403,0.464332363761298,0.926406117007916,0.488057209514915,0.720021033676191,0.323569517215829,"Ts65Dn","Memantine","S/C","t-SC-m"
